 2024/10/07,20:05:16.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:17.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:18.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:19.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:20.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:21.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:22.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:23.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:24.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:25.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:26.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:27.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:28.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:29.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:30.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:31.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:32.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:33.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:34.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:35.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:36.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:37.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:38.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:39.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:40.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:41.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:42.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:43.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:44.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:45.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:46.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:47.77,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:48.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:49.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:50.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:51.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:52.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:53.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:54.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:55.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:56.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:57.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:58.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:05:59.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:06:00.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:06:01.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
 2024/10/07,20:06:02.76,01,     -8, ,   10.0, ,    0.0, , 4815.0
