WHOI SSSG dsLogCsv
DEPTH_AR, DATE_GMT, TIME_GMT, Deg_LAT, Deg_LON, EM124, EM712
DEPTH_AR, 2024/09/16, 00:00:08.671, 7222.380605, 212.933230, NAN, NAN
DEPTH_AR, 2024/09/16, 00:00:18.671, 7222.400318, 212.998879, 2817.60, NAN
DEPTH_AR, 2024/09/16, 00:00:28.671, 7222.419611, 213.064802, 2813.54, NAN
DEPTH_AR, 2024/09/16, 00:00:38.671, 7222.438390, 213.128828, NAN, NAN
DEPTH_AR, 2024/09/16, 00:00:48.671, 7222.457911, 213.192256, 2820.07, NAN
DEPTH_AR, 2024/09/16, 00:00:58.671, 7222.477294, 213.258445, 2817.82, NAN
DEPTH_AR, 2024/09/16, 00:01:08.671, 7222.496650, 213.323389, NAN, NAN
DEPTH_AR, 2024/09/16, 00:01:18.671, 7222.515476, 213.385888, 2824.72, NAN
DEPTH_AR, 2024/09/16, 00:01:28.671, 7222.534314, 213.448928, 2833.92, NAN
DEPTH_AR, 2024/09/16, 00:01:38.671, 7222.554939, 213.515943, 2833.92, NAN
DEPTH_AR, 2024/09/16, 00:01:48.671, 7222.574152, 213.581706, 2821.15, NAN
DEPTH_AR, 2024/09/16, 00:01:58.671, 7222.591652, 213.644564, 2835.42, NAN
DEPTH_AR, 2024/09/16, 00:02:08.672, 7222.610752, 213.710256, 2835.42, NAN
DEPTH_AR, 2024/09/16, 00:02:18.672, 7222.630578, 213.776493, 2837.88, NAN
DEPTH_AR, 2024/09/16, 00:02:28.672, 7222.648640, 213.839761, 2849.89, NAN
DEPTH_AR, 2024/09/16, 00:02:38.672, 7222.667513, 213.902526, 2849.89, NAN
DEPTH_AR, 2024/09/16, 00:02:48.672, 7222.687791, 213.968404, 2852.35, NAN
DEPTH_AR, 2024/09/16, 00:02:58.672, 7222.707327, 214.035221, 2875.62, NAN
DEPTH_AR, 2024/09/16, 00:03:08.672, 7222.725539, 214.096842, 2875.62, NAN
DEPTH_AR, 2024/09/16, 00:03:18.672, 7222.744085, 214.158675, 2865.23, NAN
DEPTH_AR, 2024/09/16, 00:03:28.672, 7222.763137, 214.225332, 2866.72, NAN
DEPTH_AR, 2024/09/16, 00:03:38.672, 7222.780729, 214.288092, 2866.72, NAN
DEPTH_AR, 2024/09/16, 00:03:48.672, 7222.798800, 214.348475, 2864.00, NAN
DEPTH_AR, 2024/09/16, 00:03:58.672, 7222.816393, 214.409419, 2854.95, NAN
DEPTH_AR, 2024/09/16, 00:04:08.672, 7222.832352, 214.465590, 2854.95, NAN
DEPTH_AR, 2024/09/16, 00:04:18.672, 7222.847316, 214.516934, 2849.85, NAN
DEPTH_AR, 2024/09/16, 00:04:28.672, 7222.861896, 214.565819, 2847.35, NAN
DEPTH_AR, 2024/09/16, 00:04:38.672, 7222.876249, 214.613646, 2847.35, NAN
DEPTH_AR, 2024/09/16, 00:04:48.673, 7222.889899, 214.661319, 2851.78, NAN
DEPTH_AR, 2024/09/16, 00:04:58.673, 7222.902512, 214.706082, 2848.90, NAN
DEPTH_AR, 2024/09/16, 00:05:08.673, 7222.914934, 214.748135, NAN, NAN
DEPTH_AR, 2024/09/16, 00:05:18.673, 7222.927488, 214.789573, 2856.14, NAN
DEPTH_AR, 2024/09/16, 00:05:28.673, 7222.939472, 214.830435, 2857.95, NAN
DEPTH_AR, 2024/09/16, 00:05:38.673, 7222.951266, 214.863169, NAN, NAN
DEPTH_AR, 2024/09/16, 00:05:48.673, 7222.962826, 214.884697, 2861.90, NAN
DEPTH_AR, 2024/09/16, 00:05:58.673, 7222.972800, 214.893265, 5.24, NAN
DEPTH_AR, 2024/09/16, 00:06:08.673, 7222.981058, 214.891153, NAN, NAN
DEPTH_AR, 2024/09/16, 00:06:18.673, 7222.986623, 214.883654, 3.98, NAN
DEPTH_AR, 2024/09/16, 00:06:28.673, 7222.990787, 214.874956, 4.64, NAN
DEPTH_AR, 2024/09/16, 00:06:38.673, 7222.993242, 214.867299, NAN, NAN
DEPTH_AR, 2024/09/16, 00:06:48.673, 7222.994319, 214.859635, 4.52, NAN
DEPTH_AR, 2024/09/16, 00:06:58.673, 7222.994863, 214.850735, 2857.59, NAN
DEPTH_AR, 2024/09/16, 00:07:08.673, 7222.993860, 214.841219, 2857.59, NAN
DEPTH_AR, 2024/09/16, 00:07:18.673, 7222.992285, 214.832971, 4.57, NAN
DEPTH_AR, 2024/09/16, 00:07:28.673, 7222.990214, 214.822932, NAN, NAN
DEPTH_AR, 2024/09/16, 00:07:38.674, 7222.988078, 214.815112, 4.78, NAN
DEPTH_AR, 2024/09/16, 00:07:48.674, 7222.985638, 214.805424, 4.15, NAN
DEPTH_AR, 2024/09/16, 00:07:58.674, 7222.983549, 214.797968, NAN, NAN
DEPTH_AR, 2024/09/16, 00:08:08.674, 7222.981906, 214.790542, 2874.60, NAN
DEPTH_AR, 2024/09/16, 00:08:18.674, 7222.980446, 214.782884, 2868.31, NAN
DEPTH_AR, 2024/09/16, 00:08:28.674, 7222.979406, 214.775144, NAN, NAN
DEPTH_AR, 2024/09/16, 00:08:38.674, 7222.978702, 214.769391, 2869.47, NAN
DEPTH_AR, 2024/09/16, 00:08:48.674, 7222.977952, 214.763952, 2863.19, NAN
DEPTH_AR, 2024/09/16, 00:08:58.674, 7222.977474, 214.760365, NAN, NAN
DEPTH_AR, 2024/09/16, 00:09:08.674, 7222.976365, 214.755558, 2870.75, NAN
DEPTH_AR, 2024/09/16, 00:09:18.674, 7222.975499, 214.751599, 2872.23, NAN
DEPTH_AR, 2024/09/16, 00:09:28.674, 7222.974609, 214.748913, NAN, NAN
DEPTH_AR, 2024/09/16, 00:09:38.674, 7222.973649, 214.747250, 2868.98, NAN
DEPTH_AR, 2024/09/16, 00:09:48.674, 7222.972547, 214.745419, 2852.27, NAN
DEPTH_AR, 2024/09/16, 00:09:58.674, 7222.972203, 214.745874, NAN, NAN
DEPTH_AR, 2024/09/16, 00:10:08.674, 7222.971200, 214.744809, 2866.10, NAN
DEPTH_AR, 2024/09/16, 00:10:18.675, 7222.970235, 214.743751, 2876.00, NAN
DEPTH_AR, 2024/09/16, 00:10:28.675, 7222.969911, 214.743386, NAN, NAN
DEPTH_AR, 2024/09/16, 00:10:38.675, 7222.970412, 214.744721, 2876.13, NAN
DEPTH_AR, 2024/09/16, 00:10:48.675, 7222.970701, 214.748240, 2860.97, NAN
DEPTH_AR, 2024/09/16, 00:10:58.675, 7222.970127, 214.750168, NAN, NAN
DEPTH_AR, 2024/09/16, 00:11:08.675, 7222.969846, 214.751597, 2847.02, NAN
DEPTH_AR, 2024/09/16, 00:11:18.675, 7222.969392, 214.752965, 2862.93, NAN
DEPTH_AR, 2024/09/16, 00:11:28.675, 7222.968847, 214.752138, NAN, NAN
DEPTH_AR, 2024/09/16, 00:11:38.675, 7222.968348, 214.750763, 2853.28, NAN
DEPTH_AR, 2024/09/16, 00:11:48.675, 7222.967954, 214.750172, 2848.04, NAN
DEPTH_AR, 2024/09/16, 00:11:58.675, 7222.968283, 214.749023, NAN, NAN
DEPTH_AR, 2024/09/16, 00:12:08.675, 7222.968486, 214.748781, 2858.29, NAN
DEPTH_AR, 2024/09/16, 00:12:18.675, 7222.968677, 214.748823, 2857.63, NAN
DEPTH_AR, 2024/09/16, 00:12:28.675, 7222.968714, 214.748646, NAN, NAN
DEPTH_AR, 2024/09/16, 00:12:38.675, 7222.969522, 214.750502, 2854.45, NAN
DEPTH_AR, 2024/09/16, 00:12:48.675, 7222.970129, 214.750214, 2871.98, NAN
DEPTH_AR, 2024/09/16, 00:12:58.676, 7222.970286, 214.750784, NAN, NAN
DEPTH_AR, 2024/09/16, 00:13:08.676, 7222.970249, 214.750493, 2861.40, NAN
DEPTH_AR, 2024/09/16, 00:13:18.676, 7222.970420, 214.749459, 2862.52, NAN
DEPTH_AR, 2024/09/16, 00:13:28.676, 7222.970794, 214.749028, NAN, NAN
DEPTH_AR, 2024/09/16, 00:13:38.676, 7222.970929, 214.748430, 2867.93, NAN
DEPTH_AR, 2024/09/16, 00:13:48.676, 7222.970800, 214.746848, 2859.66, NAN
DEPTH_AR, 2024/09/16, 00:13:58.676, 7222.970998, 214.745275, NAN, NAN
DEPTH_AR, 2024/09/16, 00:14:08.676, 7222.971085, 214.745253, 2863.48, NAN
DEPTH_AR, 2024/09/16, 00:14:18.676, 7222.971435, 214.744775, 2855.93, NAN
DEPTH_AR, 2024/09/16, 00:14:28.676, 7222.972227, 214.745373, NAN, NAN
DEPTH_AR, 2024/09/16, 00:14:38.676, 7222.972469, 214.744799, 2867.55, NAN
DEPTH_AR, 2024/09/16, 00:14:48.676, 7222.972851, 214.743908, 2846.13, NAN
DEPTH_AR, 2024/09/16, 00:14:58.676, 7222.973524, 214.744229, NAN, NAN
DEPTH_AR, 2024/09/16, 00:15:08.676, 7222.973711, 214.743347, 2873.15, NAN
DEPTH_AR, 2024/09/16, 00:15:18.676, 7222.973954, 214.742492, 2859.85, NAN
DEPTH_AR, 2024/09/16, 00:15:28.676, 7222.974045, 214.742146, NAN, NAN
DEPTH_AR, 2024/09/16, 00:15:38.677, 7222.974119, 214.742387, 2862.90, NAN
DEPTH_AR, 2024/09/16, 00:15:48.677, 7222.973919, 214.740848, 2866.28, NAN
DEPTH_AR, 2024/09/16, 00:15:58.677, 7222.974076, 214.739334, NAN, NAN
DEPTH_AR, 2024/09/16, 00:16:08.677, 7222.974094, 214.737663, 2863.81, NAN
DEPTH_AR, 2024/09/16, 00:16:18.677, 7222.973724, 214.736235, 2857.47, NAN
DEPTH_AR, 2024/09/16, 00:16:28.677, 7222.973485, 214.734808, 2857.47, NAN
DEPTH_AR, 2024/09/16, 00:16:38.677, 7222.973466, 214.734592, 2854.12, NAN
DEPTH_AR, 2024/09/16, 00:16:48.677, 7222.973724, 214.735556, NAN, NAN
DEPTH_AR, 2024/09/16, 00:16:58.677, 7222.973650, 214.735990, 2855.80, NAN
DEPTH_AR, 2024/09/16, 00:17:08.677, 7222.973690, 214.736595, 2872.04, NAN
DEPTH_AR, 2024/09/16, 00:17:18.677, 7222.973925, 214.737600, NAN, NAN
DEPTH_AR, 2024/09/16, 00:17:28.677, 7222.974422, 214.739839, 2853.84, NAN
DEPTH_AR, 2024/09/16, 00:17:38.677, 7222.974661, 214.741300, 2866.35, NAN
DEPTH_AR, 2024/09/16, 00:17:48.677, 7222.974908, 214.743595, NAN, NAN
DEPTH_AR, 2024/09/16, 00:17:58.677, 7222.975049, 214.745262, 2863.40, NAN
DEPTH_AR, 2024/09/16, 00:18:08.677, 7222.975579, 214.747950, 2849.42, NAN
DEPTH_AR, 2024/09/16, 00:18:18.677, 7222.975742, 214.748348, NAN, NAN
DEPTH_AR, 2024/09/16, 00:18:28.678, 7222.975436, 214.747611, 2856.19, NAN
DEPTH_AR, 2024/09/16, 00:18:38.678, 7222.975296, 214.746909, 2854.13, NAN
DEPTH_AR, 2024/09/16, 00:18:48.678, 7222.975206, 214.746566, NAN, NAN
DEPTH_AR, 2024/09/16, 00:18:58.678, 7222.975467, 214.746214, 2853.10, NAN
DEPTH_AR, 2024/09/16, 00:19:08.678, 7222.974443, 214.745076, NAN, NAN
DEPTH_AR, 2024/09/16, 00:19:18.678, 7222.973789, 214.743076, 2865.65, NAN
DEPTH_AR, 2024/09/16, 00:19:28.678, 7222.973974, 214.741922, 2860.20, NAN
DEPTH_AR, 2024/09/16, 00:19:38.678, 7222.973554, 214.741667, NAN, NAN
DEPTH_AR, 2024/09/16, 00:19:48.678, 7222.973754, 214.741241, 2874.08, NAN
DEPTH_AR, 2024/09/16, 00:19:58.678, 7222.973204, 214.741256, 2863.16, NAN
DEPTH_AR, 2024/09/16, 00:20:08.678, 7222.972756, 214.740737, NAN, NAN
DEPTH_AR, 2024/09/16, 00:20:18.678, 7222.972627, 214.739046, 2853.99, NAN
DEPTH_AR, 2024/09/16, 00:20:28.678, 7222.972723, 214.740890, 2859.99, NAN
DEPTH_AR, 2024/09/16, 00:20:38.678, 7222.973032, 214.740971, NAN, NAN
DEPTH_AR, 2024/09/16, 00:20:48.678, 7222.973476, 214.741337, 2869.58, NAN
DEPTH_AR, 2024/09/16, 00:20:58.679, 7222.973726, 214.741318, 2842.12, NAN
DEPTH_AR, 2024/09/16, 00:21:08.679, 7222.973341, 214.740648, NAN, NAN
DEPTH_AR, 2024/09/16, 00:21:18.679, 7222.973617, 214.739357, 2858.40, NAN
DEPTH_AR, 2024/09/16, 00:21:28.679, 7222.973615, 214.738388, 2854.53, NAN
DEPTH_AR, 2024/09/16, 00:21:38.679, 7222.973827, 214.738763, NAN, NAN
DEPTH_AR, 2024/09/16, 00:21:48.679, 7222.972838, 214.739306, 2866.36, NAN
DEPTH_AR, 2024/09/16, 00:21:58.679, 7222.972762, 214.739893, 2853.16, NAN
DEPTH_AR, 2024/09/16, 00:22:08.679, 7222.973098, 214.740371, 2853.90, NAN
DEPTH_AR, 2024/09/16, 00:22:18.679, 7222.973407, 214.742000, NAN, NAN
DEPTH_AR, 2024/09/16, 00:22:28.679, 7222.973108, 214.742852, 2854.97, NAN
DEPTH_AR, 2024/09/16, 00:22:38.679, 7222.972923, 214.743689, 2856.79, NAN
DEPTH_AR, 2024/09/16, 00:22:48.679, 7222.972214, 214.744059, 2843.47, NAN
DEPTH_AR, 2024/09/16, 00:22:58.679, 7222.971294, 214.743661, 2843.47, NAN
DEPTH_AR, 2024/09/16, 00:23:08.679, 7222.971178, 214.742049, 2865.23, NAN
DEPTH_AR, 2024/09/16, 00:23:18.679, 7222.970776, 214.743677, 2860.28, NAN
DEPTH_AR, 2024/09/16, 00:23:28.679, 7222.970975, 214.744948, NAN, NAN
DEPTH_AR, 2024/09/16, 00:23:38.680, 7222.970801, 214.746001, 2855.69, NAN
DEPTH_AR, 2024/09/16, 00:23:48.680, 7222.971037, 214.746873, 2853.16, NAN
DEPTH_AR, 2024/09/16, 00:23:58.680, 7222.970934, 214.748546, NAN, NAN
DEPTH_AR, 2024/09/16, 00:24:08.680, 7222.970714, 214.749058, 2857.02, NAN
DEPTH_AR, 2024/09/16, 00:24:18.680, 7222.970834, 214.749070, 2860.57, NAN
DEPTH_AR, 2024/09/16, 00:24:28.680, 7222.970880, 214.748684, 2860.57, NAN
DEPTH_AR, 2024/09/16, 00:24:38.680, 7222.970598, 214.749009, 2865.63, NAN
DEPTH_AR, 2024/09/16, 00:24:48.680, 7222.970403, 214.748513, NAN, NAN
DEPTH_AR, 2024/09/16, 00:24:58.680, 7222.970571, 214.747827, 2856.43, NAN
DEPTH_AR, 2024/09/16, 00:25:08.680, 7222.971144, 214.749008, 2862.91, NAN
DEPTH_AR, 2024/09/16, 00:25:18.680, 7222.971056, 214.749504, NAN, NAN
DEPTH_AR, 2024/09/16, 00:25:28.680, 7222.971204, 214.750381, 2851.27, NAN
DEPTH_AR, 2024/09/16, 00:25:38.680, 7222.971643, 214.751628, 2872.38, NAN
DEPTH_AR, 2024/09/16, 00:25:48.680, 7222.972242, 214.751972, NAN, NAN
DEPTH_AR, 2024/09/16, 00:25:58.680, 7222.972535, 214.752587, 2859.40, NAN
DEPTH_AR, 2024/09/16, 00:26:08.680, 7222.972536, 214.753741, 2865.92, NAN
DEPTH_AR, 2024/09/16, 00:26:18.681, 7222.971932, 214.753645, NAN, NAN
DEPTH_AR, 2024/09/16, 00:26:28.681, 7222.971571, 214.752115, 2848.82, NAN
DEPTH_AR, 2024/09/16, 00:26:38.681, 7222.971093, 214.751762, 2858.07, NAN
DEPTH_AR, 2024/09/16, 00:26:48.681, 7222.970685, 214.752024, NAN, NAN
DEPTH_AR, 2024/09/16, 00:26:58.681, 7222.970567, 214.752521, 2861.30, NAN
DEPTH_AR, 2024/09/16, 00:27:08.681, 7222.970756, 214.752932, 2857.90, NAN
DEPTH_AR, 2024/09/16, 00:27:18.681, 7222.970754, 214.752158, NAN, NAN
DEPTH_AR, 2024/09/16, 00:27:28.681, 7222.970974, 214.751346, 2865.24, NAN
DEPTH_AR, 2024/09/16, 00:27:38.681, 7222.971399, 214.750755, 2846.78, NAN
DEPTH_AR, 2024/09/16, 00:27:48.681, 7222.971685, 214.750649, NAN, NAN
DEPTH_AR, 2024/09/16, 00:27:58.681, 7222.971288, 214.750195, 2854.94, NAN
DEPTH_AR, 2024/09/16, 00:28:08.681, 7222.970987, 214.749390, 2865.43, NAN
DEPTH_AR, 2024/09/16, 00:28:18.681, 7222.971175, 214.748788, NAN, NAN
DEPTH_AR, 2024/09/16, 00:28:28.681, 7222.971128, 214.747892, 2847.96, NAN
DEPTH_AR, 2024/09/16, 00:28:38.681, 7222.971192, 214.746851, 2867.30, NAN
DEPTH_AR, 2024/09/16, 00:28:48.681, 7222.971299, 214.747064, NAN, NAN
DEPTH_AR, 2024/09/16, 00:28:58.682, 7222.971133, 214.746825, 2857.27, NAN
DEPTH_AR, 2024/09/16, 00:29:08.682, 7222.970835, 214.746785, 2851.92, NAN
DEPTH_AR, 2024/09/16, 00:29:18.682, 7222.970872, 214.746691, NAN, NAN
DEPTH_AR, 2024/09/16, 00:29:28.682, 7222.971544, 214.747194, 2870.95, NAN
DEPTH_AR, 2024/09/16, 00:29:38.682, 7222.971941, 214.748014, 2855.59, NAN
DEPTH_AR, 2024/09/16, 00:29:48.682, 7222.972387, 214.748837, NAN, NAN
DEPTH_AR, 2024/09/16, 00:29:58.682, 7222.972336, 214.749146, 2854.95, NAN
DEPTH_AR, 2024/09/16, 00:30:08.682, 7222.972370, 214.750109, 2857.07, NAN
DEPTH_AR, 2024/09/16, 00:30:18.682, 7222.972102, 214.749248, NAN, NAN
DEPTH_AR, 2024/09/16, 00:30:28.682, 7222.972107, 214.747685, 2850.22, NAN
DEPTH_AR, 2024/09/16, 00:30:38.682, 7222.972101, 214.747826, 2858.48, NAN
DEPTH_AR, 2024/09/16, 00:30:48.682, 7222.972239, 214.748412, NAN, NAN
DEPTH_AR, 2024/09/16, 00:30:58.682, 7222.971943, 214.748247, 2863.42, NAN
DEPTH_AR, 2024/09/16, 00:31:08.682, 7222.971596, 214.748351, 2859.96, NAN
DEPTH_AR, 2024/09/16, 00:31:18.682, 7222.971241, 214.748192, NAN, NAN
DEPTH_AR, 2024/09/16, 00:31:28.682, 7222.971006, 214.749405, 2870.42, NAN
DEPTH_AR, 2024/09/16, 00:31:38.682, 7222.970662, 214.751283, 2851.62, NAN
DEPTH_AR, 2024/09/16, 00:31:48.683, 7222.970668, 214.753319, NAN, NAN
DEPTH_AR, 2024/09/16, 00:31:58.683, 7222.970653, 214.752954, 2863.70, NAN
DEPTH_AR, 2024/09/16, 00:32:08.683, 7222.970344, 214.752505, 2852.95, NAN
DEPTH_AR, 2024/09/16, 00:32:18.683, 7222.970068, 214.753278, NAN, NAN
DEPTH_AR, 2024/09/16, 00:32:28.683, 7222.970322, 214.753485, 2863.91, NAN
DEPTH_AR, 2024/09/16, 00:32:38.683, 7222.970621, 214.753861, 2864.29, NAN
DEPTH_AR, 2024/09/16, 00:32:48.683, 7222.970959, 214.754807, NAN, NAN
DEPTH_AR, 2024/09/16, 00:32:58.683, 7222.971323, 214.754630, 2861.99, NAN
DEPTH_AR, 2024/09/16, 00:33:08.683, 7222.971946, 214.755239, 2854.89, NAN
DEPTH_AR, 2024/09/16, 00:33:18.683, 7222.971105, 214.753989, NAN, NAN
DEPTH_AR, 2024/09/16, 00:33:28.683, 7222.970240, 214.752746, 2869.99, NAN
DEPTH_AR, 2024/09/16, 00:33:38.683, 7222.969565, 214.750518, 2861.09, NAN
DEPTH_AR, 2024/09/16, 00:33:48.683, 7222.969135, 214.749336, NAN, NAN
DEPTH_AR, 2024/09/16, 00:33:58.683, 7222.969457, 214.749510, 2872.55, NAN
DEPTH_AR, 2024/09/16, 00:34:08.683, 7222.969350, 214.749188, 2870.00, NAN
DEPTH_AR, 2024/09/16, 00:34:18.683, 7222.969720, 214.748432, NAN, NAN
DEPTH_AR, 2024/09/16, 00:34:28.683, 7222.970088, 214.748252, 2856.80, NAN
DEPTH_AR, 2024/09/16, 00:34:38.684, 7222.970483, 214.747282, 2862.14, NAN
DEPTH_AR, 2024/09/16, 00:34:48.684, 7222.971135, 214.746813, NAN, NAN
DEPTH_AR, 2024/09/16, 00:34:58.684, 7222.971320, 214.745940, 2861.51, NAN
DEPTH_AR, 2024/09/16, 00:35:08.684, 7222.971474, 214.744842, 2860.76, NAN
DEPTH_AR, 2024/09/16, 00:35:18.684, 7222.971593, 214.743794, NAN, NAN
DEPTH_AR, 2024/09/16, 00:35:28.684, 7222.971905, 214.743033, 2863.26, NAN
DEPTH_AR, 2024/09/16, 00:35:38.684, 7222.972743, 214.742722, 2854.08, NAN
DEPTH_AR, 2024/09/16, 00:35:48.684, 7222.973127, 214.741921, NAN, NAN
DEPTH_AR, 2024/09/16, 00:35:58.684, 7222.972875, 214.741153, 2854.29, NAN
DEPTH_AR, 2024/09/16, 00:36:08.684, 7222.972877, 214.740771, 2851.37, NAN
DEPTH_AR, 2024/09/16, 00:36:18.684, 7222.972872, 214.739849, NAN, NAN
DEPTH_AR, 2024/09/16, 00:36:28.684, 7222.973390, 214.738940, 2857.67, NAN
DEPTH_AR, 2024/09/16, 00:36:38.684, 7222.973905, 214.738369, 2859.16, NAN
DEPTH_AR, 2024/09/16, 00:36:48.684, 7222.974547, 214.736851, NAN, NAN
DEPTH_AR, 2024/09/16, 00:36:58.684, 7222.974745, 214.735891, 2868.17, NAN
DEPTH_AR, 2024/09/16, 00:37:08.684, 7222.974978, 214.733934, 2869.96, NAN
DEPTH_AR, 2024/09/16, 00:37:18.684, 7222.974992, 214.732454, 2850.70, NAN
DEPTH_AR, 2024/09/16, 00:37:28.685, 7222.975247, 214.730750, NAN, NAN
DEPTH_AR, 2024/09/16, 00:37:38.685, 7222.975052, 214.728972, 2865.89, NAN
DEPTH_AR, 2024/09/16, 00:37:48.685, 7222.975513, 214.727637, 2847.91, NAN
DEPTH_AR, 2024/09/16, 00:37:58.685, 7222.975781, 214.726269, NAN, NAN
DEPTH_AR, 2024/09/16, 00:38:08.685, 7222.974846, 214.724837, 2850.24, NAN
DEPTH_AR, 2024/09/16, 00:38:18.685, 7222.973916, 214.722919, 2855.25, NAN
DEPTH_AR, 2024/09/16, 00:38:28.685, 7222.973085, 214.721412, NAN, NAN
DEPTH_AR, 2024/09/16, 00:38:38.685, 7222.972937, 214.720848, 2867.01, NAN
DEPTH_AR, 2024/09/16, 00:38:48.685, 7222.972823, 214.719678, 2865.50, NAN
DEPTH_AR, 2024/09/16, 00:38:58.685, 7222.973171, 214.719334, NAN, NAN
DEPTH_AR, 2024/09/16, 00:39:08.685, 7222.973810, 214.719991, 2868.71, NAN
DEPTH_AR, 2024/09/16, 00:39:18.685, 7222.973888, 214.719668, 2861.29, NAN
DEPTH_AR, 2024/09/16, 00:39:28.685, 7222.974239, 214.720578, 2847.99, NAN
DEPTH_AR, 2024/09/16, 00:39:38.685, 7222.974833, 214.721042, 2847.99, NAN
DEPTH_AR, 2024/09/16, 00:39:48.685, 7222.974950, 214.720556, 2854.30, NAN
DEPTH_AR, 2024/09/16, 00:39:58.685, 7222.975088, 214.721367, 2850.64, NAN
DEPTH_AR, 2024/09/16, 00:40:08.685, 7222.975586, 214.723150, NAN, NAN
DEPTH_AR, 2024/09/16, 00:40:18.686, 7222.976239, 214.723846, 2867.18, NAN
DEPTH_AR, 2024/09/16, 00:40:28.686, 7222.976790, 214.726031, 2847.69, NAN
DEPTH_AR, 2024/09/16, 00:40:38.686, 7222.977155, 214.726874, NAN, NAN
DEPTH_AR, 2024/09/16, 00:40:48.686, 7222.976873, 214.726908, 2863.40, NAN
DEPTH_AR, 2024/09/16, 00:40:58.686, 7222.976126, 214.727955, 2860.07, NAN
DEPTH_AR, 2024/09/16, 00:41:08.686, 7222.975259, 214.728987, NAN, NAN
DEPTH_AR, 2024/09/16, 00:41:18.686, 7222.975423, 214.729523, 2855.55, NAN
DEPTH_AR, 2024/09/16, 00:41:28.686, 7222.975354, 214.730144, 2854.80, NAN
DEPTH_AR, 2024/09/16, 00:41:38.686, 7222.975319, 214.731036, 2855.19, NAN
DEPTH_AR, 2024/09/16, 00:41:48.686, 7222.974953, 214.731689, NAN, NAN
DEPTH_AR, 2024/09/16, 00:41:58.686, 7222.974716, 214.731635, 2861.71, NAN
DEPTH_AR, 2024/09/16, 00:42:08.686, 7222.975020, 214.732618, 2860.04, NAN
DEPTH_AR, 2024/09/16, 00:42:18.686, 7222.974976, 214.733510, NAN, NAN
DEPTH_AR, 2024/09/16, 00:42:28.686, 7222.974757, 214.733037, 2849.37, NAN
DEPTH_AR, 2024/09/16, 00:42:38.686, 7222.974725, 214.732175, 2857.79, NAN
DEPTH_AR, 2024/09/16, 00:42:48.686, 7222.974788, 214.731808, NAN, NAN
DEPTH_AR, 2024/09/16, 00:42:58.686, 7222.974618, 214.731298, 2865.09, NAN
DEPTH_AR, 2024/09/16, 00:43:08.686, 7222.974150, 214.730730, 2854.08, NAN
DEPTH_AR, 2024/09/16, 00:43:18.687, 7222.973801, 214.730859, 2858.50, NAN
DEPTH_AR, 2024/09/16, 00:43:28.687, 7222.973489, 214.730659, NAN, NAN
DEPTH_AR, 2024/09/16, 00:43:38.687, 7222.973853, 214.732184, 2850.41, NAN
DEPTH_AR, 2024/09/16, 00:43:48.687, 7222.974089, 214.732543, 2860.92, NAN
DEPTH_AR, 2024/09/16, 00:43:58.687, 7222.974154, 214.732923, NAN, NAN
DEPTH_AR, 2024/09/16, 00:44:08.687, 7222.974294, 214.732925, 2874.06, NAN
DEPTH_AR, 2024/09/16, 00:44:18.687, 7222.974706, 214.733523, 2862.48, NAN
DEPTH_AR, 2024/09/16, 00:44:28.687, 7222.974865, 214.733803, NAN, NAN
DEPTH_AR, 2024/09/16, 00:44:38.687, 7222.975052, 214.732837, 2859.81, NAN
DEPTH_AR, 2024/09/16, 00:44:48.687, 7222.974816, 214.732731, 2867.09, NAN
DEPTH_AR, 2024/09/16, 00:44:58.687, 7222.974857, 214.732326, NAN, NAN
DEPTH_AR, 2024/09/16, 00:45:08.687, 7222.974759, 214.731200, 2852.15, NAN
DEPTH_AR, 2024/09/16, 00:45:18.687, 7222.974361, 214.730234, 2864.26, NAN
DEPTH_AR, 2024/09/16, 00:45:28.687, 7222.974689, 214.729983, NAN, NAN
DEPTH_AR, 2024/09/16, 00:45:38.687, 7222.975029, 214.729401, 2870.28, NAN
DEPTH_AR, 2024/09/16, 00:45:48.687, 7222.975924, 214.728307, 2855.46, NAN
DEPTH_AR, 2024/09/16, 00:45:58.688, 7222.976852, 214.728208, NAN, NAN
DEPTH_AR, 2024/09/16, 00:46:08.688, 7222.977662, 214.727884, 2868.79, NAN
DEPTH_AR, 2024/09/16, 00:46:18.688, 7222.977859, 214.726057, 2845.74, NAN
DEPTH_AR, 2024/09/16, 00:46:28.688, 7222.977916, 214.725227, NAN, NAN
DEPTH_AR, 2024/09/16, 00:46:38.688, 7222.977785, 214.724026, 2871.40, NAN
DEPTH_AR, 2024/09/16, 00:46:48.688, 7222.977468, 214.721318, 2852.15, NAN
DEPTH_AR, 2024/09/16, 00:46:58.688, 7222.977343, 214.720052, NAN, NAN
DEPTH_AR, 2024/09/16, 00:47:08.688, 7222.977019, 214.718622, 2861.81, NAN
DEPTH_AR, 2024/09/16, 00:47:18.688, 7222.976719, 214.716944, 2853.93, NAN
DEPTH_AR, 2024/09/16, 00:47:28.688, 7222.976594, 214.715988, 2869.09, NAN
DEPTH_AR, 2024/09/16, 00:47:38.688, 7222.976686, 214.715024, NAN, NAN
DEPTH_AR, 2024/09/16, 00:47:48.688, 7222.976658, 214.713034, 2849.09, NAN
